Afrika	Africa
Vaterpolo na Olimpijskim igrama 1900.	Water polo at the 1900 Summer Olympics
Vaterpolo na Olimpijskim igrama 1904.	Water polo at the 1904 Summer Olympics
Nogomet na Olimpijskim igrama 1904.	Football at the 1904 Summer Olympics
Odbojka na OI 1992.	Volleyball at the 1992 Summer Olympics
Spisak arhitekata	List of architects
NGC 4884	NGC 4889
NGC 5248	NGC 5248
Cayambe (vulkan)	Cayambe (volcano)
Rukometna reprezentacija Poljske	Poland national handball team
Vrbovec	Vrbovec
Vickers (mitraljez)	Vickers machine gun
Football League First Division	Football League First Division
Sveti Križ (Tuhelj)	Sveti Križ, Tuhelj
IC 1101	IC 1101
Južnoameričko prvenstvo u nogometu 1920.	1920 South American Championship
NGC 69	NGC 69
Bosna i Hercegovina na Olimpijskim igrama	Bosnia and Herzegovina at the Olympics
Athena (muzička grupa)	Athena (band)
Queen Rock Montreal	Queen Rock Montreal
Sušobreg	Sušobreg
Hruševec (Donja Stubica)	Hruševec
Gubaševo	Gubaševo
Irski lonac	Irish stew
Just A Little More Love	Just a Little More Love
Jennersdorf (okrug)	Jennersdorf District
Blaževdol	Blaževdol
Spisak operativnih sistema	List of operating systems
Supramolekularna hemija	Supramolecular chemistry
Otoskleroza	Otosclerosis
Krupina (okrug)	Krupina District
Spisak flandrijskih grofova	Count of Flanders
BMW E46	BMW 3 Series (E46)
Ikindija-namaz	Asr prayer
Međunarodni dan pismenosti	International Literacy Day
NGC 71	NGC 71
Centro Federal de Educação Tecnológica Celso Suckow da Fonseca	Centro Federal de Educação Tecnológica Celso Suckow da Fonseca
Krateri nastali udarom meteora u Evropi	List of impact craters in Europe
NGC 6397	NGC 6397
Kvalifikacije za SP u nogometu 2014 (UEFA) - grupa A	2014 FIFA World Cup qualification – UEFA Group A
FC Banants	FC Banants
La Liga 1932/1933.	1932–33 La Liga
La Liga 1933/1934.	1933–34 La Liga
Lovran	Lovran
La Liga 1967/1968.	1967–68 La Liga
La Liga 1962/1963.	1962–63 La Liga
Jacija-namaz	Isha prayer
Pain of Salvation	Pain of Salvation
Milka (čokolada)	Milka
IC 342	IC 342
Atromitos FC	Atromitos F.C.
Keratitis	Keratitis
Tajanstveni satovi	The Clocks
Torreov napad	Torre Attack
Črešnjevo	Črešnjevo
Automatsko programiranje	Automatic programming
Korisnik:Palapa/Izbori u Srbiji 2012.	Serbian parliamentary election, 2012
Drvar	Drvar
Vaterpolo na Olimpijskim igrama 1976.	Water polo at the 1976 Summer Olympics
Masarykov Univerzitet	Masaryk University
Velika Kosnica	Velika Kosnica
Galižana	Galižana
Citranaksantin	Citranaxanthin
1320te p. n. e.	1320s BC
NGC 4710	NGC 4710
Zajaruga	Zajaruga
Biljni ugalj	Carbon black
NGC 2552	NGC 2552
Rukometna reprezentacija Katara	Qatar national handball team
Rakovec (Hrvatska)	Rakovec, Zagreb County
Leonid Brežnjev	Leonid Brezhnev
Spisak autoputova i brzih cesta u Hrvatskoj	Highways in Croatia
Hromosom 15 (čovjek)	Chromosome 15 (human)
Tesla (čvor)	Tesla
Nogometni savez Zambije	Football Association of Zambia
Augusta (titula)	List of Augustae
Avijacija	Aviation
Copa América 1983.	1983 Copa América
Gornja Batina	Gornja Batina
Chimaltenango (departman)	Chimaltenango Department
Jutiapa (departman)	Jutiapa Department
Aerodrom Južno-Sahalinsk	Yuzhno-Sakhalinsk Airport
Kolumbija (čvor)	Columbia
Košarkaška reprezentacija Maroka	Morocco national basketball team
La Liga 1953/1954.	1953–54 La Liga
Historija starog Egipta	History of ancient Egypt
Kvalifikacije za Svjetsko prvenstvo u nogometu 1990.	1990 FIFA World Cup qualification
Garfield (lik iz stripa)	Garfield (character)
Igre bez granica	Jeux Sans Frontières
Genetički marker	Genetic marker
Maljevac	Maljevac
Miss Sarajevo	Miss Sarajevo
Hotchkiss H35	Hotchkiss H35
Program (čvor)	Program
Derventa	Derventa
Leće (optika)	Lens (optics)
Rakov Potok	Rakov Potok
Janoš Kardoš	János Kardos
MuLinux	MuLinux
Hrastje (Sveti Ivan Zelina)	Hrastje, Croatia
Birdovo otvaranje	Bird's Opening
Hine-nui-te-pō	Hine-nui-te-pō
Operacija "Oluja"	Operation Storm
Ivan Krstanović	Ivan Krstanović
ATP čelendžer Sarajevo	BH Telecom Indoors
Nogometna reprezentacija Bosne i Hercegovine U-21	Bosnia and Herzegovina national under-21 football team
Pučišća	Pučišća
Klanjec	Klanjec
Augustov hram u Puli	Temple of Augustus (Pula)
Hamza ibn Abdul-Muttalib	Hamza ibn Abdul-Muttalib
Jack Dalrymple	Jack Dalrymple
Velika Horvatska	Velika Horvatska
UEFA Evropska liga 2011/12. - finalna runda	2011–12 UEFA Europa League knockout phase
Opovo	Opovo
Krivaja	Krivaja (Bosna)
Sauber C22	Sauber C22
Ladislavec	Ladislavec
FK Olimpic Sarajevo	FK Olimpic
Južna Azija	South Asia
The More Things Change...	The More Things Change...
Dobošnica	Dobošnica
Kovačica	Kovačica
Antara ibn Šedad	Antarah ibn Shaddad
Patrolni brodovi klase Super Dvora Mk II	Super Dvora Mk II-class patrol boat
FK Sloboda Tuzla	FK Sloboda Tuzla
Južnoameričko prvenstvo u nogometu 1927.	1927 South American Championship
Divič	Divič
M240	M240 machine gun
Nomina Anatomica Veterinaria	Nomina Anatomica Veterinaria
Howard Benson	Howard Benson
Championship League (snuker)	Championship League
Međunarodni aerodrom Da Nang	Da Nang International Airport
Ivan Lendrić	Ivan Lendrić
Windows Essentials	Windows Essentials
Minardi PS03	Minardi PS03
Zajezda	Zajezda
Teorija aproksimacije	Approximation theory
Nancy Ajram	Nancy Ajram
Pomračenje Sunca 11. jula 2010.	Solar eclipse of July 11, 2010
Galaktosemija	Galactosemia
Pribanjci	Pribanjci
Palotinci	Pallottines
Konfesija	Confiteor
Karlobag	Karlobag
Otavice (Ružić)	Otavice, Croatia
Dugi Rat	Dugi Rat
Arpoador	Arpoador
Skidajmo se do kraja	The Full Monty
La Liga 1949/1950.	1949–50 La Liga
Buško blato	Buško Blato
N-I	Carretera Nacional N-I
Bednja	Bednja
Kvalifikacije za Svjetsko prvenstvo u nogometu 1994.	1994 FIFA World Cup qualification
Ariadne Oliver	Ariadne Oliver
Arif Heralić	Arif Heralić
Hruševec Kupljenski	Hruševec Kupljenski
Spisak guvernera Arizone	List of Governors of Arizona
Felipe Nasr	Felipe Nasr
Spisak guvernera Arkansasa	List of Governors of Arkansas
Bréguet - Sabin (Metro Pariz)	Bréguet – Sabin (Paris Métro)
Kanconijer	Il Canzoniere
NGC 7142	NGC 7142
Dirichletov integral	Dirichlet integral
Laka krstarica	Light cruiser
Bosna (čvor)	Bosnia (disambiguation)
Jasmin Imamović	Jasmin Imamović
The Target	The Target (EP)
Brijesnica Donja	Brijesnica Donja
Registarske oznake za vozila u Hrvatskoj	Vehicle registration plates of Croatia
Brdo (čvor)	Brdo
Azap	Azap
Javornik (Dvor)	Javornik, Croatia
FK Astana	FC Astana
Raketni čamci klase Helsinki	Helsinki-class missile boat
Cliftonville FC	Cliftonville F.C.
Epigastrična kila	Epigastric hernia
New Jersey (album)	New Jersey (album)
Spisak naroda svijeta	List of contemporary ethnic groups
Kraljevi Atene	List of kings of Athens
Vilim, grof Sullyja	William, Count of Sully
Hromosom 18 (čovjek)	Chromosome 18 (human)
Izbično	Izbično
Atomsko sklonište	Atomsko sklonište
Zacapa (departman)	Zacapa Department
Harry Potter u prijevodu	Harry Potter in translation
La Liga 1978/1979.	1978–79 La Liga
Australian Goldfields Open	Australian Goldfields Open
Intermeco (muzika)	Intermezzo
Priča o opatici (film)	The Nun's Story (film)
Nihad Đedović	Nihad Đedović
Austrija na Zimskim olimpijskim igrama 1984.	Austria at the 1984 Winter Olympics
Austrian Airlines	Austrian Airlines
Podkrajeva	Podkrajeva
Evropski put E4	European route E4
Novigrad na Dobri	Novigrad na Dobri
NGC 5229	NGC 5229
Grafički korisnički interfejs	Graphical user interface
Volkswagen Tiguan	Volkswagen Tiguan
Igrači Evropskog prvenstva u nogometu 1984.	UEFA Euro 1984 squads
Prekinute državne teritorije	List of enclaves and exclaves
Petrovići (čvor)	Petrovići
SAD na Zimskim olimpijskim igrama 1984.	United States at the 1984 Winter Olympics
Ruska pravda	Russkaya Pravda
Kompanija	Company
Ilahija	Nasheed
Širijevići	Širijevići
Općine u Srbiji	Municipalities and cities of Serbia
60. paralela (jug)	60th parallel south
Burton Cummings	Burton Cummings
Tušilović	Tušilović
Vučkovci	Vučkovci
Mehdi	Mahdi
Autarijati	Autariatae
Alpsko skijanje na Zimskim olimpijskim igrama 1984 - spust (muškarci)	Alpine skiing at the 1984 Winter Olympics – Men's downhill
Dinastija Kanva	Kanva dynasty
Ljuti Dolac	Ljuti Dolac
Mali Iđoš	Mali Iđoš
Katedrala svetog Bonaventure	Cathedral of Saint Bonaventure
Kapilarni broj	Capillary number
Autoputevi u Srbiji	Roads in Serbia
Banovo	Banovo
Type 4 Ka-Tsu	Type 4 Ka-Tsu
Rukometna reprezentacija Portugala	Portugal national handball team
Dubravice Gornje	Dubravice Gornje
Autoput A10 (Hrvatska)	A10 (Croatia)
Premijer liga Bosne i Hercegovine 2008/2009.	2008–09 Premier League of Bosnia and Herzegovina
Autoput A11 (Hrvatska)	A11 (Croatia)
Autoput A6 (Hrvatska)	A6 (Croatia)
Regia	Regia
Ponovorođeni Zmaj	The Dragon Reborn
Boško Antić	Boško Antić
Otok (Splitsko-dalmatinska županija)	Otok, Split-Dalmatia County
Autoliza	Autolysis (biology)
Stanica Brumundal	Brumunddal Station
Slivno (Hrvatska)	Slivno, Dubrovnik-Neretva County
Dolenci (čvor)	Dolenci
Bak	Bak, Kalinovik
Babinec	Babinec, Croatia
Babingtonska zavjera	Babington Plot
Autopista AP-1	Autopista AP-1
Autopista AP-2	Autopista AP-2
Funkcija (čvor)	Function
Autovía A-8	Autopista AP-8
Miháo Bakoš	Mihály Bakos
Autovía A-1	Autovía A-1
Autovía A-11	Autovía A-11
Autovía A-12	Autovía A-12
Autovía A-15	Autovía A-15
Autovía A-21	Autovía A-21
Autovía A-22	Autovía A-22
Autovía A-24	Autovía A-24
Autovía A-26	Autovía A-26
Autovía A-3	Autovía A-3
Baljevac (Raška)	Baljevac na Ibru
State Department	United States Department of State
Banjol	Banjol
Banšćica	Banšćica
Baranja	Baranya (region)
Avaz Twist Tower	Avaz Twist Tower
Barbat na Rabu	Barbat, Croatia
Avenue Émile Zola (Metro Pariz)	Avenue Émile Zola (Paris Métro)
Bađinec	Bađinec
Baška	Baška
Bedenec	Bedenec
Bedekovčina	Bedekovčina
Bedenica	Bedenica
Beli	Beli, Croatia
Spisak belgijskih kraljeva	List of Belgian monarchs
Bernoullijeva diferencijalna jednačina	Bernoulli differential equation
Azra (čvor)	Azra (disambiguation)
Bestovje	Bestovje
Azubuike Egwuekwe	Azubuike Egwuekwe
Kubni metar u sekundi	Cubic metre per second
Bziny	Bziny
Aerospatiale SA 321	Aérospatiale SA 321 Super Frelon
Aerospatiale SA 330	Aérospatiale SA 330 Puma
Aerospatiale SA 341 Gazela	Aérospatiale Gazelle
Svjetsko prvenstvo u skijaškim letovima 1977.	FIS Ski-Flying World Championships 1977
Big Ones	Big Ones (Aerosmith album)
B&H Airlines	B&H Airlines
Društvo književnika Vojvodine	Association of Writers of Vojvodina
ZAVNOBiH	State Anti-fascist Council for the National Liberation of Bosnia and Herzegovina
Teodora Paleolog Synadene	Theodora Palaiologina Synadene
BAA 1946/1947.	1946–47 BAA season
BAA 1947/1948.	1947–48 BAA season
BAA 1948/1949.	1948–49 BAA season
Jalapa (departman)	Jalapa Department
Escuintla (departman)	Escuintla Department
El Progreso (departman)	El Progreso Department
Svetozar Koljević	Svetozar Koljević
Svjetsko prvenstvo u skijaškim letovima 1979.	FIS Ski-Flying World Championships 1979
Svjetsko prvenstvo u skijaškim letovima 1981.	FIS Ski-Flying World Championships 1981
Technology Review	MIT Technology Review
Pašin Potok	Pašin Potok
BMP-3	BMP-3
BMW M1	BMW M1
BMW M6	BMW M6
BMW Z8	BMW Z8 (E52)
Prijepolje	Prijepolje
BVP M-80	BVP M-80
Ray (film)	Ray (film)
B29	B29
QCW-05	QCW-05
Visočica	Visočica hill
Baba planina	Baba Mountain, Macedonia
Babina Greda	Babina Greda
Jericho 941	Jericho 941
70. paralela (jug)	70th parallel south
75. paralela (jug)	75th parallel south
65. paralela (jug)	65th parallel south
Hidrofon	Hydrophone
Bachman-Turner Overdrive	Bachman–Turner Overdrive
Mu Columbae	Mu Columbae
80. paralela (jug)	80th parallel south
Vaterpolo na Olimpijskim igrama 1948.	Water polo at the 1948 Summer Olympics
Nogomet na Olimpijskim igrama 1908.	Football at the 1908 Summer Olympics
Charles de Gaulle - Étoile (Metro Pariz)	Charles de Gaulle – Étoile (Paris Métro and RER)
Bistra (Hrvatska)	Bistra, Croatia
Bistra (čvor)	Bistra
Bitanga i princeza (Bijelo dugme)	Bitanga i princeza
Bajaga i Instruktori	Bajaga i Instruktori
Bajina Bašta	Bajina Bašta
Biškupec Zelinski	Biškupec Zelinski
Bajrakli džamija	Bajrakli Mosque, Belgrade
Blackburn B-103	Blackburn Buccaneer
Blatnica Pokupska	Blatnica Pokupska
Blaškovec	Blaškovec
Bale (čvor)	Bale
Baljci (Ružić)	Baljci
Balajos	Ballaios
Balšići	Balšić noble family
Banda (čvor)	Banda
Banići	Banići
Bannock	Bannock people
Banovci (Bebrina)	Banovci, Brod-Posavina County
Banovina (regija)	Banovina (region)
Banovići	Banovići
Barbacoan	Barbacoan languages
Barban	Barban
Paradoks berberina	Barber paradox
Barbès - Rochechouart (Metro Pariz)	Barbès – Rochechouart (Paris Métro)
Bardilis	Bardylis
Barra da Tijuca	Barra da Tijuca
Barrettova metaplazija	Barrett's esophagus
Barrett M95	Barrett M95
Barrett M99	Barrett M99
Barry Altschul	Barry Altschul
Bartol Kašić	Bartol Kašić
Induktor vanćelijske matrice metaloproteinaze	Basigin
Američko prvenstvo u košarci	FIBA Americas Championship
Svjetsko prvenstvo u košarci 1963.	1963 FIBA World Championship
Svjetsko prvenstvo u košarci 1967.	1967 FIBA World Championship
Svjetsko prvenstvo u košarci 1970.	1970 FIBA World Championship
Svjetsko prvenstvo u košarci 1974.	1974 FIBA World Championship
Sastavi ekipa na Svjetskom prvenstvu u košarci 2010.	2010 FIBA World Championship squads
Svjetsko prvenstvo u košarci 2014.	2014 FIBA Basketball World Cup
Svjetsko prvenstvo u košarci 1998.	1998 FIBA World Championship
Košarkaška lopta	Basketball (ball)
Košarkaška reprezentacija Sovjetskog saveza	Soviet Union national basketball team
Batočina	Batočina
Baterija (šah)	Battery (chess)
Battle City (igra)	Battle City (video game)
Povezani pješaci	Connected pawns
Baćinska jezera	Baćina lakes
Šintoizam	Shinto
Baška Voda	Baška Voda
Be zvijezda	Be star
Kocka	Cube
Izanagi	Izanagi
Bezuslovna predaja	Unconditional surrender
Begić	Begić
Jedinica za analizu ponašanja	Behavioral Analysis Unit
Bejeweled	Bejeweled
Aleksandar Karađorđević (princ)	Alexander, Crown Prince of Yugoslavia
Opsada Dubrovnika	Siege of Dubrovnik
Transpozicija (muzika)	Transposition (music)
Belding Scribner	Belding Hibbard Scribner
Heckler & Koch MP7	Heckler & Koch MP7
Vakuf	Waqf
Jyllands Posten	Jyllands-Posten
Beli Orlovi	White Eagles (paramilitary)
Bell 412	Bell 412
Računarska dinamika fluida	Computational fluid dynamics
Danak u krvi	Devşirme
Računarska metoda	Method (computer programming)
Spisak jordanskih vladara	List of kings of Jordan
Belleville (Metro Pariz)	Belleville (Paris Métro)
Kolonizacija	Colonization
Tarikat	Tariqa
Bencao Gangmu	Compendium of Materia Medica
Benben	Benben
Trijem	Porch
Benchmark	Benchmark (computing)
Oznake malih planeta	Minor planet designation
Svi kraljevi ljudi (1949)	All the King's Men (1949 film)
NGC 2770	NGC 2770
Grb Osmanlijskog carstva	Coat of arms of the Ottoman Empire
Mokoš	Mokosh
Produkcija gramofonskih ploča Radio-televizije Beograd	PGP-RTB
NGC 1410	NGC 1410
Bennu	Bennu
Taza-Al Hoceima-Taounate	Taza-Al Hoceima-Taounate
Home direktorij	Home directory
NGC 2158	NGC 2158
Zastava Tristan da Cunhe	Flag of Tristan da Cunha
Penologija	Penology
FK Velež	FK Velež Mostar
Wells Fargo Center (Philadelphia)	Wells Fargo Center (Philadelphia)
Laâyoune-Boujdour-Sakia El Hamra	Laâyoune-Boujdour-Sakia El Hamra
Bercy (Metro Pariz)	Bercy (Paris Métro)
Proračunljiv broj	Computable number
Internet Explorer 10	Internet Explorer 10
Berkovići	Berkovići
Igrači Svjetskog prvenstva u nogometu 2010.	2010 FIFA World Cup squads
Berlins Most Wanted	Berlins Most Wanted
Džumadel-uhra	Jumada al-Thani
Partick Thistle FC	Partick Thistle F.C.
Repišće	Repišće
Zlatni globus za najbolju sporednu glumicu	Golden Globe Award for Best Supporting Actress – Motion Picture
Kršćanski metal	Christian metal
Stojdraga	Stojdraga
Doli (čvor)	Doli
Londonski ugovor	Treaty of London (1915)
The Daily Show	The Daily Show
Endozom	Endosome
Veles (mitologija)	Veles (god)
OGLE-2005-BLG-390Lb	OGLE-2005-BLG-390Lb
Bojni čekić	War hammer
Elementarna funkcija	Elementary function
Hiponatrijemija	Hyponatremia
Stokesov zakon	Stokes' law
Zastava Sami naroda	Sami flag
FDC	First day of issue
Vukovo Selo	Vukovo Selo
GeForce	GeForce
NGC 663	NGC 663
Lekwiltok	Laich-kwil-tach
NGC 6231	NGC 6231
Daniel Jackson	Daniel Jackson (Stargate)
Bitka na Hendeku	Battle of the Trench
Reyev sindrom	Reye syndrome
Afrički kup nacija 1996.	1996 African Cup of Nations
Požun (Ozalj)	Požun, Croatia
Use Your Illusion I	Use Your Illusion I
Sjaj (film)	Shine (film)
Tomašnica	Tomašnica
Rak štitne žlijezde	Thyroid cancer
Torzija (mehanika)	Torsion (mechanics)
Gigantski svinjski korov	Heracleum mantegazzianum
Vaterpolo na Olimpijskim igrama 1996.	Water polo at the 1996 Summer Olympics
Humanitarna pomoć	Humanitarian aid
Prijelazno strujanje	Water hammer
Brajakovo Brdo	Brajakovo Brdo
Spisak epizoda "Dr. Housea"	List of House episodes
Cela	Cella
Dardanci	Dardania (Europe)
Grb Olandskih ostrva	Coat of arms of Åland
Vaterpolo na Olimpijskim igrama 1992.	Water polo at the 1992 Summer Olympics
Vaterpolo na Olimpijskim igrama 1908.	Water polo at the 1908 Summer Olympics
Crvena rozela	Eastern rosella
Stepen kompresije	Compression ratio
Nacionalni park Krka	Krka National Park
Kilometar	Kilometre
Winnetou	Winnetou
Vodostaj (Karlovac)	Vodostaj
Zadobarje	Zadobarje
Boeing KC-135	Boeing KC-135 Stratotanker
Dux (rimska vojska)	Dux
Sjećanja jedne gejše	Memoirs of a Geisha
Međusobna razumljivost jezika	Mutual intelligibility
Host	Host (network)
NGC 3184	NGC 3184
NGC 1850	NGC 1850
NGC 2903	NGC 2903
Prizrenska liga	League of Prizren
Bezistan	Bedesten
Spisak galaksija	List of galaxies
Killer Queen	Killer Queen
R-27 (raketa)	R-27 (air-to-air missile)
Hava (ime)	Eve
Kvalifikacije za SP u nogometu 2014 (UEFA) - grupa E	2014 FIFA World Cup qualification – UEFA Group E
UEFA Liga prvaka 2011/12. - finalna runda	2011–12 UEFA Champions League knockout phase
UEFA Liga prvaka 2011/2012 - grupna faza	2011–12 UEFA Champions League group stage
Valpovo	Valpovo
Zračne odbrambeno-oružane snage Japana	Japan Air Self-Defense Force
Etrurska umjetnost	Etruscan art
Best Thing I Never Had	Best Thing I Never Had
Zaštićena krstarica	Protected cruiser
Ferrari Testarossa	Ferrari Testarossa
Ferrari FXX	Ferrari FXX
Rocks	Rocks (Aerosmith album)
Otok Largo (film)	Key Largo (film)
NGC 7243	NGC 7243
NGC 5866	NGC 5866
Kraljevska bolnica Betlehem	Bethlem Royal Hospital
Copa América 1987.	1987 Copa América
Krajevi u Rusiji	Krais of Russia
Beta Trianguli Australis	Beta Trianguli Australis
Indijska umjetnost	Indian art
Bohinjsko jezero	Lake Bohinj
La Liga 1965/1966.	1965–66 La Liga
La Liga 1969/1970.	1969–70 La Liga
Vrnjačka Banja	Vrnjačka Banja
Bob na Zimskim olimpijskim igrama 1984.	Bobsleigh at the 1984 Winter Olympics
NGC 2359	NGC 2359
Vaterpolo na Olimpijskim igrama 1928.	Water polo at the 1928 Summer Olympics
Kamino	Kamino (Star Wars)
Lajos Thallóczy	Ludwig Thallóczy
NGC 1350	NGC 1350
Spisak epizoda "CSI: Las Vegasa"	List of CSI: Crime Scene Investigation episodes
Ubiti je lahko	Murder Is Easy
Kelebrimbor	Celebrimbor
Lindon	Lindon (Middle-earth)
Kvalifikacije za Svjetsko prvenstvo u nogometu 1962.	1962 FIFA World Cup qualification
Spisak bosanskohercegovačkih zastava	List of flags of Bosnia and Herzegovina
Sava Babić	Sava Babić
HNK Šibenik	HNK Šibenik
Rukometna reprezentacija Slovenije	Slovenia national handball team
Vidovdan	Vidovdan
Bogatić	Bogatić
Obalno-kraška (regija)	Coastal–Karst Statistical Region
Misal	Missal
Nogometni savez Južnoafričke Republike	South African Football Association
Pulitzerova nagrada za književno djelo	Pulitzer Prize for Fiction
Šupljina	The Hollow
Bol (Hrvatska)	Bol, Croatia
Tekija	Khanqah
Diplomatski protokol	Protocol (diplomacy)
Bolfan	Bolfan
Bon Jovi (album)	Bon Jovi (album)
